InvoiceID,Date,Time,CustomerID,ProductID,Quantity
C562522,2011-08-05,12:49:00,13813,22139,-1
C562559,2011-08-05,17:08:00,16743,21231,-13
C562559,2011-08-05,17:08:00,16743,21232,-24
C562561,2011-08-05,17:13:00,16729,22656,-1
C562577,2011-08-07,13:09:00,15518,23207,-1
C562582,2011-08-07,13:53:00,15640,20751,-1
C562582,2011-08-07,13:53:00,15640,21843,-1
C562582,2011-08-07,13:53:00,15640,21452,-1
C562582,2011-08-07,13:53:00,15640,21671,-8
C562582,2011-08-07,13:53:00,15640,23008,-1
C562582,2011-08-07,13:53:00,15640,22634,-1
C562582,2011-08-07,13:53:00,15640,21452,-1
C562582,2011-08-07,13:53:00,15640,15034,-18
C562582,2011-08-07,13:53:00,15640,22241,-1
C562594,2011-08-07,15:44:00,12748,85230G,-48
C562594,2011-08-07,15:44:00,12748,22464,-24
C562597,2011-08-08,09:48:00,15518,M,-1
C562601,2011-08-08,10:09:00,12901,M,-144
C562613,2011-08-08,12:11:00,15228,23175,-3
C562618,2011-08-08,12:32:00,13186,20914,-2
C562618,2011-08-08,12:32:00,13186,82600,-6
C562618,2011-08-08,12:32:00,13186,22637,-1
C562620,2011-08-08,12:34:00,13089,22798,-1
C562620,2011-08-08,12:34:00,13089,22801,-1
C562622,2011-08-08,12:37:00,15299,M,-1
C562623,2011-08-08,12:38:00,16255,22772,-1
C562623,2011-08-08,12:38:00,16255,22771,-3
C562647,2011-08-08,12:56:00,15502,M,-1
C562648,2011-08-08,12:56:00,14606,M,-1
C562648,2011-08-08,12:56:00,14606,21539,-1
C562648,2011-08-08,12:56:00,14606,22998,-1
C562651,2011-08-08,13:25:00,16951,21991,-12
C562657,2011-08-08,13:39:00,13588,POST,-1
C562661,2011-08-08,13:40:00,13588,22744,-6
C562687,2011-08-08,13:53:00,15157,POST,-1
C562687,2011-08-08,13:53:00,15157,22233,-1
C562687,2011-08-08,13:53:00,15157,21359,-1
C562687,2011-08-08,13:53:00,15157,21158,-24
C562687,2011-08-08,13:53:00,15157,22287,-12
C562687,2011-08-08,13:53:00,15157,22268,-39
C562709,2011-08-08,14:32:00,17511,22384,-1
C562709,2011-08-08,14:32:00,17511,22659,-1
C562709,2011-08-08,14:32:00,17511,21238,-1
C562709,2011-08-08,14:32:00,17511,22061,-1
C562709,2011-08-08,14:32:00,17511,21232,-1
C562709,2011-08-08,14:32:00,17511,82484,-1
C562709,2011-08-08,14:32:00,17511,85123A,-1
C562709,2011-08-08,14:32:00,17511,22197,-3
C562709,2011-08-08,14:32:00,17511,21042,-1
C562726,2011-08-09,09:05:00,16401,22326,-1
C562726,2011-08-09,09:05:00,16401,21559,-2
C562728,2011-08-09,09:41:00,12406,22849,-1
C562728,2011-08-09,09:41:00,12406,22848,-4
C562728,2011-08-09,09:41:00,12406,22846,-4
C562773,2011-08-09,12:18:00,17841,22424,-2
C562773,2011-08-09,12:18:00,17841,22220,-2
C562773,2011-08-09,12:18:00,17841,85014B,-1
C562773,2011-08-09,12:18:00,17841,15056BL,-1
C562773,2011-08-09,12:18:00,17841,21935,-1
C562773,2011-08-09,12:18:00,17841,22374,-1
C562786,2011-08-09,13:43:00,15581,M,-1
C562793,2011-08-09,14:18:00,16422,M,-1
C562794,2011-08-09,14:20:00,14112,22456,-1
C562795,2011-08-09,14:23:00,13709,22192,-1
C562795,2011-08-09,14:23:00,13709,23235,-1
C562795,2011-08-09,14:23:00,13709,22428,-2
C562795,2011-08-09,14:23:00,13709,21877,-1
C562796,2011-08-09,14:27:00,13694,D,-1
C562797,2011-08-09,14:29:00,16672,22634,-1
C562798,2011-08-09,14:30:00,12929,22605,-1
C562799,2011-08-09,14:31:00,16609,84949,-2
C562800,2011-08-09,14:34:00,16401,21559,-2
C562801,2011-08-09,14:35:00,15194,23012,-1
C562802,2011-08-09,14:41:00,15201,22990,-2
C562802,2011-08-09,14:41:00,15201,22994,-2
C562803,2011-08-09,14:43:00,15628,21704,-2
C562803,2011-08-09,14:43:00,15628,23187,-10
C562808,2011-08-09,15:10:00,18282,23187,-5
C562811,2011-08-09,15:30:00,13217,23109,-96
C562811,2011-08-09,15:30:00,13217,23083,-48
C562845,2011-08-10,09:21:00,14903,21754,-1
C562848,2011-08-10,09:35:00,15201,22990,-4
C562876,2011-08-10,10:42:00,15110,22360,-1
C562884,2011-08-10,11:25:00,14056,22900,-3
C562887,2011-08-10,11:43:00,17994,23077,-20
C562889,2011-08-10,12:07:00,18172,22727,-2
C562909,2011-08-10,13:00:00,17602,75049L,-11
C562910,2011-08-10,13:03:00,15671,23187,-16
C562911,2011-08-10,13:06:00,13384,22978,-5
C562915,2011-08-10,13:35:00,13388,23064,-1
C562921,2011-08-10,14:17:00,13767,22699,-2
C562921,2011-08-10,14:17:00,13767,22423,-2
C562921,2011-08-10,14:17:00,13767,22726,-1
C562921,2011-08-10,14:17:00,13767,22727,-1
C562938,2011-08-10,17:14:00,14156,M,-1
C562943,2011-08-11,09:16:00,12693,23316,-1
C562952,2011-08-11,10:10:00,12749,22456,-1
C562952,2011-08-11,10:10:00,12749,23236,-1
C562952,2011-08-11,10:10:00,12749,23235,-2
C562952,2011-08-11,10:10:00,12749,23239,-3
C562952,2011-08-11,10:10:00,12749,82486,-1
C562952,2011-08-11,10:10:00,12749,23244,-2
C562952,2011-08-11,10:10:00,12749,23245,-1
C562952,2011-08-11,10:10:00,12749,23110,-1
C562952,2011-08-11,10:10:00,12749,23167,-2
C562952,2011-08-11,10:10:00,12749,23166,-1
C562952,2011-08-11,10:10:00,12749,23165,-2
C562952,2011-08-11,10:10:00,12749,22980,-3
C562952,2011-08-11,10:10:00,12749,22979,-2
C562952,2011-08-11,10:10:00,12749,22981,-5
C562952,2011-08-11,10:10:00,12749,23243,-1
C562952,2011-08-11,10:10:00,12749,23169,-1
C562952,2011-08-11,10:10:00,12749,23020,-1
C562952,2011-08-11,10:10:00,12749,23015,-1
C562952,2011-08-11,10:10:00,12749,23017,-1
C562952,2011-08-11,10:10:00,12749,23111,-1
C562953,2011-08-11,10:12:00,16180,22649,-1
C562953,2011-08-11,10:12:00,16180,22699,-1
C562953,2011-08-11,10:12:00,16180,22064,-1
C562953,2011-08-11,10:12:00,16180,23206,-1
C562953,2011-08-11,10:12:00,16180,21232,-1
C562953,2011-08-11,10:12:00,16180,22328,-1
C562953,2011-08-11,10:12:00,16180,22697,-1
C562954,2011-08-11,10:13:00,17429,20914,-1
C562954,2011-08-11,10:13:00,17429,84927F,-5
C562954,2011-08-11,10:13:00,17429,22461,-2
C562956,2011-08-11,10:14:00,13186,82600,-6
C562956,2011-08-11,10:14:00,13186,22637,-1
C562957,2011-08-11,10:15:00,13319,22842,-1
C562957,2011-08-11,10:15:00,13319,22540,-1
C562958,2011-08-11,10:19:00,17531,M,-1
C562959,2011-08-11,10:21:00,17389,85066,-6
C562959,2011-08-11,10:21:00,17389,22138,-6
C562961,2011-08-11,10:24:00,14305,85123A,-6
C562961,2011-08-11,10:24:00,14305,22766,-7
C562961,2011-08-11,10:24:00,14305,22852,-1
C562961,2011-08-11,10:24:00,14305,84947,-5
C562962,2011-08-11,10:26:00,17579,23132,-1
C562962,2011-08-11,10:26:00,17579,22173,-1
C562969,2011-08-11,10:58:00,12610,22568,-1
C562969,2011-08-11,10:58:00,12610,21987,-12
C562992,2011-08-11,11:48:00,12885,22847,-1
C563068,2011-08-11,15:26:00,13722,23108,-1
C563072,2011-08-11,15:45:00,16928,22805,-1
C563107,2011-08-12,10:17:00,12709,22965,-12
C563107,2011-08-12,10:17:00,12709,23169,-1
C563107,2011-08-12,10:17:00,12709,22960,-1
C563107,2011-08-12,10:17:00,12709,21452,-1
C563109,2011-08-12,10:31:00,12656,21936,-4
C563109,2011-08-12,10:31:00,12656,20725,-6
C563197,2011-08-14,09:57:00,13047,23160,-3
C563207,2011-08-14,12:10:00,17613,22371,-1
C563207,2011-08-14,12:10:00,17613,84879,-1
C563207,2011-08-14,12:10:00,17613,20781,-1
C563207,2011-08-14,12:10:00,17613,21933,-1
C563207,2011-08-14,12:10:00,17613,84279P,-1
C563218,2011-08-14,14:15:00,16401,22383,-1
C563219,2011-08-14,14:17:00,17644,22469,-11
C563220,2011-08-14,14:22:00,16150,23243,-2
C563220,2011-08-14,14:22:00,16150,22469,-6
C563220,2011-08-14,14:22:00,16150,21289,-4
C563221,2011-08-14,14:23:00,17611,22780,-3
C563222,2011-08-14,14:28:00,15660,22460,-3
C563223,2011-08-14,14:30:00,16292,37446,-1
C563223,2011-08-14,14:30:00,16292,37449,-2
C563224,2011-08-14,14:33:00,12409,23298,-1
C563225,2011-08-14,14:35:00,14911,D,-1
C563226,2011-08-14,14:36:00,13116,23253,-1
C563232,2011-08-14,15:55:00,17988,23173,-1
C563240,2011-08-15,10:06:00,15048,22616,-12
C563249,2011-08-15,11:35:00,16656,21704,-1
C563258,2011-08-15,12:08:00,15311,22061,-2
C563258,2011-08-15,12:08:00,15311,20728,-1
C563258,2011-08-15,12:08:00,15311,20727,-1
C563363,2011-08-15,16:20:00,15342,21579,-6
C563363,2011-08-15,16:20:00,15342,23155,-1
C563375,2011-08-16,10:27:00,14911,23149,-6
C563375,2011-08-16,10:27:00,14911,23073,-1
C563375,2011-08-16,10:27:00,14911,22989,-6
C563375,2011-08-16,10:27:00,14911,22193,-2
C563433,2011-08-16,12:14:00,16033,84629,-1
C563433,2011-08-16,12:14:00,16033,22666,-1
C563433,2011-08-16,12:14:00,16033,21874,-1
C563446,2011-08-16,14:24:00,15205,POST,-1
C563459,2011-08-16,14:51:00,17048,84078A,-1
C563483,2011-08-16,15:59:00,14175,21713,-3
C563483,2011-08-16,15:59:00,14175,23108,-1
C563483,2011-08-16,15:59:00,14175,22927,-1
C563553,2011-08-17,13:14:00,16755,22885,-1
C563553,2011-08-17,13:14:00,16755,22883,-1
C563553,2011-08-17,13:14:00,16755,22882,-1
C563553,2011-08-17,13:14:00,16755,85123A,-1
C563553,2011-08-17,13:14:00,16755,22197,-1
C563554,2011-08-17,13:16:00,16755,22467,-1
C563570,2011-08-17,14:51:00,17949,21067,-23
C563577,2011-08-17,15:06:00,17949,21877,-828
C563577,2011-08-17,15:06:00,17949,21871,-576
C563577,2011-08-17,15:06:00,17949,21069,-701
C563586,2011-08-17,17:19:00,12697,22077,-6
C563587,2011-08-17,17:37:00,18248,21314,-5
C563591,2011-08-18,06:10:00,16145,23296,-4
C563592,2011-08-18,06:12:00,16029,D,-1
C563593,2011-08-18,06:13:00,14646,D,-1
C563594,2011-08-18,06:14:00,18248,21314,-5
C563595,2011-08-18,06:15:00,13769,71477,-2
C563595,2011-08-18,06:15:00,13769,23091,-1
C563596,2011-08-18,06:19:00,12749,22776,-2
C563598,2011-08-18,06:21:00,14305,22845,-1
C563599,2011-08-18,06:22:00,15152,22842,-1
C563599,2011-08-18,06:22:00,15152,84946,-1
C563599,2011-08-18,06:22:00,15152,22425,-1
C563600,2011-08-18,06:24:00,14911,84818,-18
C563600,2011-08-18,06:24:00,14911,21218,-1
C563600,2011-08-18,06:24:00,14911,22608,-7
C563600,2011-08-18,06:24:00,14911,22625,-1
C563600,2011-08-18,06:24:00,14911,23243,-1
C563600,2011-08-18,06:24:00,14911,84880,-1
C563600,2011-08-18,06:24:00,14911,22627,-1
C563600,2011-08-18,06:24:00,14911,22423,-1
C563600,2011-08-18,06:24:00,14911,22301,-1
C563600,2011-08-18,06:24:00,14911,22182,-2
C563600,2011-08-18,06:24:00,14911,21584,-1
C563600,2011-08-18,06:24:00,14911,21845,-8
C563601,2011-08-18,06:25:00,13047,23160,-3
C563602,2011-08-18,06:26:00,14291,22634,-1
C563603,2011-08-18,06:28:00,17302,22358,-1
C563603,2011-08-18,06:28:00,17302,22236,-1
C563604,2011-08-18,06:28:00,15251,22847,-1
C563605,2011-08-18,06:29:00,14112,22457,-1
C563606,2011-08-18,06:30:00,13925,22847,-1
C563606,2011-08-18,06:30:00,13925,22846,-1
C563606,2011-08-18,06:30:00,13925,22839,-1
C563607,2011-08-18,06:31:00,13078,22729,-2
C563608,2011-08-18,06:33:00,17719,21845,-2
C563608,2011-08-18,06:33:00,17719,22624,-1
C563609,2011-08-18,06:34:00,18178,22784,-2
C563610,2011-08-18,06:36:00,14937,21216,-1
C563611,2011-08-18,06:38:00,17340,84949,-3
C563611,2011-08-18,06:38:00,17340,84755,-1
C563612,2011-08-18,06:39:00,17442,22729,-1
C563655,2011-08-18,10:44:00,15311,22844,-12
C563655,2011-08-18,10:44:00,15311,22778,-24
C563655,2011-08-18,10:44:00,15311,47351B,-48
C563655,2011-08-18,10:44:00,15311,23165,-48
C563693,2011-08-18,13:04:00,17243,84050,-1
C563693,2011-08-18,13:04:00,17243,23184,-2
C563716,2011-08-18,16:14:00,15706,22470,-1
C563751,2011-08-19,10:37:00,12528,21232,-4
C563752,2011-08-19,10:38:00,12362,22891,-1
C563752,2011-08-19,10:38:00,12362,22659,-6
C563752,2011-08-19,10:38:00,12362,22630,-1
C563773,2011-08-19,11:18:00,13048,22730,-8
C563838,2011-08-19,13:13:00,18241,37495,-4
C563856,2011-08-19,15:39:00,13090,21789,-19
C563856,2011-08-19,15:39:00,13090,21788,-20
C563894,2011-08-21,09:18:00,16330,21042,-1
C563894,2011-08-21,09:18:00,16330,90064B,-1
C563899,2011-08-21,10:55:00,17097,22726,-1
C563899,2011-08-21,10:55:00,17097,21340,-1
C563918,2011-08-21,13:47:00,14572,23198,-1
C563948,2011-08-22,10:30:00,13089,23032,-6
C563948,2011-08-22,10:30:00,13089,23029,-6
C563948,2011-08-22,10:30:00,13089,21670,-6
C564063,2011-08-22,15:00:00,16184,71477,-1
C564081,2011-08-22,17:10:00,17949,22423,-150
C564084,2011-08-23,09:16:00,14911,23574,-1
C564094,2011-08-23,10:30:00,16550,22328,-2
C564094,2011-08-23,10:30:00,16550,21658,-2
C564104,2011-08-23,10:38:00,12530,23199,-10
C564104,2011-08-23,10:38:00,12530,90070,-3
C564108,2011-08-23,10:42:00,12428,21216,-1
C564131,2011-08-23,10:55:00,14407,22946,-1
C564134,2011-08-23,11:02:00,12456,23198,-7
C564134,2011-08-23,11:02:00,12456,23196,-8
C564134,2011-08-23,11:02:00,12456,22551,-1
C564134,2011-08-23,11:02:00,12456,22800,-1
C564138,2011-08-23,11:36:00,12753,22662,-1
C564138,2011-08-23,11:36:00,12753,20979,-16
C564138,2011-08-23,11:36:00,12753,22637,-2
C564138,2011-08-23,11:36:00,12753,21218,-3
C564138,2011-08-23,11:36:00,12753,23239,-1
C564138,2011-08-23,11:36:00,12753,23244,-2
C564138,2011-08-23,11:36:00,12753,23238,-1
C564138,2011-08-23,11:36:00,12753,23229,-1
C564142,2011-08-23,11:49:00,12477,79191C,-1
C564142,2011-08-23,11:49:00,12477,22244,-1
C564142,2011-08-23,11:49:00,12477,21155,-1
C564204,2011-08-24,08:55:00,13576,21137,-1
C564206,2011-08-24,09:04:00,14301,37446,-1
C564206,2011-08-24,09:04:00,14301,37447,-2
C564206,2011-08-24,09:04:00,14301,22067,-3
C564207,2011-08-24,09:06:00,15270,22156,-7
C564207,2011-08-24,09:06:00,15270,22457,-2
C564207,2011-08-24,09:06:00,15270,75049L,-35
C564208,2011-08-24,09:07:00,15469,23129,-1
C564208,2011-08-24,09:07:00,15469,22768,-1
C564209,2011-08-24,09:07:00,14189,22996,-1
C564209,2011-08-24,09:07:00,14189,22121,-1
C564210,2011-08-24,09:10:00,14194,23203,-1
C564211,2011-08-24,09:11:00,17652,23112,-1
C564211,2011-08-24,09:11:00,17652,23110,-1
C564212,2011-08-24,09:13:00,13209,22699,-1
C564212,2011-08-24,09:13:00,13209,22992,-1
C564212,2011-08-24,09:13:00,13209,22729,-1
C564212,2011-08-24,09:13:00,13209,22728,-1
C564212,2011-08-24,09:13:00,13209,22727,-1
C564213,2011-08-24,09:15:00,15301,21845,-2
C564213,2011-08-24,09:15:00,15301,23110,-1
C564214,2011-08-24,09:20:00,16996,22457,-1
C564214,2011-08-24,09:20:00,16996,82494L,-6
C564215,2011-08-24,09:22:00,16133,22960,-1
C564217,2011-08-24,09:24:00,12994,22666,-2
C564217,2011-08-24,09:24:00,12994,22979,-1
C564217,2011-08-24,09:24:00,12994,23252,-2
C564217,2011-08-24,09:24:00,12994,22429,-3
C564217,2011-08-24,09:24:00,12994,22965,-1
C564217,2011-08-24,09:24:00,12994,85053,-3
C564218,2011-08-24,09:25:00,16302,79191C,-24
C564232,2011-08-24,10:25:00,13517,85159B,-8
C564257,2011-08-24,10:45:00,16607,22098,-36
C564276,2011-08-24,10:53:00,16841,84665,-16
C564279,2011-08-24,10:54:00,17706,21165,-12
C564279,2011-08-24,10:54:00,17706,23064,-3
C564279,2011-08-24,10:54:00,17706,23240,-12
C564279,2011-08-24,10:54:00,17706,84968A,-6
C564279,2011-08-24,10:54:00,17706,37501,-2
C564281,2011-08-24,10:54:00,14796,37448,-1
C564281,2011-08-24,10:54:00,14796,22063,-1
C564281,2011-08-24,10:54:00,14796,21232,-1
C564281,2011-08-24,10:54:00,14796,22890,-1
C564281,2011-08-24,10:54:00,14796,22720,-1
C564281,2011-08-24,10:54:00,14796,84927A,-1
C564281,2011-08-24,10:54:00,14796,23185,-1
C564299,2011-08-24,11:00:00,12853,23110,-4
C564299,2011-08-24,11:00:00,12853,22725,-8
C564320,2011-08-24,13:20:00,16536,22767,-1
C564331,2011-08-24,13:57:00,12569,POST,-1
C564362,2011-08-24,16:20:00,13148,23112,-2
C564362,2011-08-24,16:20:00,13148,21528,-1
C564362,2011-08-24,16:20:00,13148,23118,-1
C564362,2011-08-24,16:20:00,13148,23110,-2
C564368,2011-08-25,09:29:00,16493,21209,-10
C564368,2011-08-25,09:29:00,16493,21194,-6
C564368,2011-08-25,09:29:00,16493,21208,-24
C564424,2011-08-25,11:10:00,12955,15039,-20
C564426,2011-08-25,11:13:00,15804,21875,-1
C564426,2011-08-25,11:13:00,15804,84279P,-1
C564427,2011-08-25,11:18:00,17841,21927,-1
C564427,2011-08-25,11:18:00,17841,23197,-1
C564427,2011-08-25,11:18:00,17841,21669,-1
C564427,2011-08-25,11:18:00,17841,21628,-2
C564427,2011-08-25,11:18:00,17841,22041,-1
C564427,2011-08-25,11:18:00,17841,22893,-1
C564435,2011-08-25,12:05:00,17676,POST,-1
C564478,2011-08-25,13:12:00,14732,22990,-2
C564487,2011-08-25,14:07:00,15838,D,-1
C564488,2011-08-25,14:12:00,16859,72807C,-3
C564488,2011-08-25,14:12:00,16859,72807A,-4
C564488,2011-08-25,14:12:00,16859,85231G,-10
C564488,2011-08-25,14:12:00,16859,85231B,-11
C564488,2011-08-25,14:12:00,16859,84945,-9
C564488,2011-08-25,14:12:00,16859,22460,-11
C564488,2011-08-25,14:12:00,16859,18097C,-4
C564488,2011-08-25,14:12:00,16859,84978,-11
C564488,2011-08-25,14:12:00,16859,23022,-6
C564488,2011-08-25,14:12:00,16859,23039,-6
C564488,2011-08-25,14:12:00,16859,23090,-9
C564488,2011-08-25,14:12:00,16859,22791,-12
C564488,2011-08-25,14:12:00,16859,84946,-11
C564488,2011-08-25,14:12:00,16859,84970L,-12
C564488,2011-08-25,14:12:00,16859,23145,-10
C564488,2011-08-25,14:12:00,16859,23144,-9
C564488,2011-08-25,14:12:00,16859,23086,-16
C564488,2011-08-25,14:12:00,16859,23087,-15
C564490,2011-08-25,14:14:00,13266,85132C,-1
C564490,2011-08-25,14:14:00,13266,21395,-2
C564491,2011-08-25,14:15:00,18204,23302,-1
C564491,2011-08-25,14:15:00,18204,22423,-1
C564493,2011-08-25,14:19:00,13089,84949,-6
C564493,2011-08-25,14:19:00,13089,22364,-4
C564493,2011-08-25,14:19:00,13089,22360,-3
C564504,2011-08-25,14:24:00,16722,23209,-10
C564506,2011-08-25,14:26:00,15315,84818,-24
C564545,2011-08-25,16:08:00,14188,23209,-1
C564545,2011-08-25,16:08:00,14188,20724,-1
C564571,2011-08-26,11:14:00,14606,22505,-1
C564592,2011-08-26,11:27:00,13408,23082,-4
C564655,2011-08-26,14:35:00,13159,23075,-14
C564711,2011-08-28,10:31:00,16768,22442,-1
C564711,2011-08-28,10:31:00,16768,21531,-1
C564711,2011-08-28,10:31:00,16768,21232,-1
C564730,2011-08-28,12:47:00,17841,22169,-1
C564748,2011-08-30,08:00:00,14911,23155,-6
C564748,2011-08-30,08:00:00,14911,23211,-24
C564748,2011-08-30,08:00:00,14911,23210,-24
C564748,2011-08-30,08:00:00,14911,22978,-5
C564748,2011-08-30,08:00:00,14911,21672,-24
C564751,2011-08-30,10:06:00,17828,22065,-4
C564751,2011-08-30,10:06:00,17828,22768,-1
C564759,2011-08-30,10:40:00,14911,22843,-1
C564759,2011-08-30,10:40:00,14911,21471,-2
C564759,2011-08-30,10:40:00,14911,22960,-1
C564763,2011-08-30,10:49:00,14096,CRUK,-1
C564812,2011-08-30,11:45:00,14527,D,-1
C564812,2011-08-30,11:45:00,14527,D,-1
C564812,2011-08-30,11:45:00,14527,D,-1
C564812,2011-08-30,11:45:00,14527,D,-1
C564813,2011-08-30,11:46:00,17173,85066,-1
C564845,2011-08-30,14:20:00,17416,47503A,-24
C564854,2011-08-31,08:56:00,17865,22699,-1
C564854,2011-08-31,08:56:00,17865,22423,-3
C564854,2011-08-31,08:56:00,17865,22698,-1
C564899,2011-08-31,11:31:00,14646,M,-480
C564899,2011-08-31,11:31:00,14646,22956,-144
C564899,2011-08-31,11:31:00,14646,21787,-144
C564900,2011-08-31,11:34:00,12948,20970,-2
C564900,2011-08-31,11:34:00,12948,20969,-1
C564903,2011-08-31,12:05:00,16984,22683,-2
C564903,2011-08-31,12:05:00,16984,84843,-1
C564903,2011-08-31,12:05:00,16984,21906,-1
C564903,2011-08-31,12:05:00,16984,22797,-1
C564903,2011-08-31,12:05:00,16984,22430,-1
C564903,2011-08-31,12:05:00,16984,22424,-1
C564903,2011-08-31,12:05:00,16984,22360,-3
C564903,2011-08-31,12:05:00,16984,23148,-1
C564903,2011-08-31,12:05:00,16984,22843,-1
C564905,2011-08-31,12:16:00,17450,POST,-1
C564905,2011-08-31,12:16:00,17450,POST,-1
C564907,2011-08-31,12:24:00,18225,85066,-1
C564907,2011-08-31,12:24:00,18225,23296,-3
C564907,2011-08-31,12:24:00,18225,23168,-1
C564907,2011-08-31,12:24:00,18225,22804,-1
C564907,2011-08-31,12:24:00,18225,22720,-1
C564907,2011-08-31,12:24:00,18225,22180,-1
C564907,2011-08-31,12:24:00,18225,21429,-1
C564908,2011-08-31,12:26:00,17705,22729,-1
C564908,2011-08-31,12:26:00,17705,22726,-1
C564908,2011-08-31,12:26:00,17705,23112,-2
C564908,2011-08-31,12:26:00,17705,22767,-1
C564908,2011-08-31,12:26:00,17705,22768,-1
C564909,2011-08-31,12:29:00,15498,D,-1
C564909,2011-08-31,12:29:00,15498,D,-1
C564911,2011-08-31,12:32:00,16133,23328,-1
C564913,2011-08-31,12:39:00,12560,22998,-24
C564913,2011-08-31,12:39:00,12560,84030E,-2
C564913,2011-08-31,12:39:00,12560,23174,-1
C564913,2011-08-31,12:39:00,12560,22963,-2
C564913,2011-08-31,12:39:00,12560,22637,-2
C564913,2011-08-31,12:39:00,12560,22960,-1
C564940,2011-08-31,13:10:00,12931,22564,-432
C564940,2011-08-31,13:10:00,12931,23207,-250
C564940,2011-08-31,13:10:00,12931,23203,-200
C564940,2011-08-31,13:10:00,12931,23201,-140
C564940,2011-08-31,13:10:00,12931,22992,-400
C564940,2011-08-31,13:10:00,12931,22991,-400
C564940,2011-08-31,13:10:00,12931,22561,-252
C564940,2011-08-31,13:10:00,12931,22493,-110
C564940,2011-08-31,13:10:00,12931,20974,-334
C564941,2011-08-31,13:18:00,13709,22193,-2
C564941,2011-08-31,13:18:00,13709,22189,-4
C564942,2011-08-31,13:19:00,18097,21363,-1
C564944,2011-08-31,13:24:00,13078,84251B,-12
C564945,2011-08-31,13:26:00,16652,22560,-1
C564945,2011-08-31,13:26:00,16652,20685,-10
C564946,2011-08-31,13:27:00,13534,85099C,-1
C564946,2011-08-31,13:27:00,13534,23201,-2
C564946,2011-08-31,13:27:00,13534,23199,-3
C564947,2011-08-31,13:29:00,17747,22106,-1
C564948,2011-08-31,13:29:00,14895,22363,-1
C564948,2011-08-31,13:29:00,14895,21784,-2
C564949,2011-08-31,13:31:00,17706,22103,-12
C564952,2011-08-31,13:36:00,14188,23209,-2
C564952,2011-08-31,13:36:00,14188,20724,-1
C564955,2011-08-31,13:39:00,15786,21844,-6
C564955,2011-08-31,13:39:00,15786,22796,-2
C564955,2011-08-31,13:39:00,15786,84945,-12
C564955,2011-08-31,13:39:00,15786,21671,-1
C564955,2011-08-31,13:39:00,15786,22637,-1
C564955,2011-08-31,13:39:00,15786,22892,-2
C564955,2011-08-31,13:39:00,15786,22891,-1
C564955,2011-08-31,13:39:00,15786,22326,-1
C564955,2011-08-31,13:39:00,15786,22328,-2
C564956,2011-08-31,13:41:00,16303,23292,-1
C564956,2011-08-31,13:41:00,16303,20979,-16
C564956,2011-08-31,13:41:00,16303,20977,-16
C564956,2011-08-31,13:41:00,16303,21452,-2
C564956,2011-08-31,13:41:00,16303,22637,-3
C564960,2011-08-31,14:24:00,14525,23035,-6
C564960,2011-08-31,14:24:00,14525,23025,-6
C564964,2011-08-31,15:00:00,17315,22698,-2
C564964,2011-08-31,15:00:00,17315,22637,-1
C564964,2011-08-31,15:00:00,17315,22697,-1
C564964,2011-08-31,15:00:00,17315,22699,-1
C564964,2011-08-31,15:00:00,17315,23301,-1
C564971,2011-08-31,15:29:00,13466,22220,-1
C564996,2011-08-31,16:10:00,17677,20726,-1
C564997,2011-08-31,16:13:00,15625,21705,-7
C564998,2011-08-31,16:14:00,17581,23343,-20
C565001,2011-08-31,16:23:00,17675,22767,-4
C565016,2011-08-31,16:28:00,15764,22147,-6
C565016,2011-08-31,16:28:00,15764,85053,-1
C565016,2011-08-31,16:28:00,15764,23168,-1
C565023,2011-08-31,16:30:00,12901,22988,-24
C565025,2011-08-31,16:32:00,13050,22720,-1
C565025,2011-08-31,16:32:00,13050,82494L,-2
C565026,2011-08-31,16:34:00,13694,85023B,-72
C565044,2011-08-31,17:02:00,12931,23215,-120
C565044,2011-08-31,17:02:00,12931,22493,-160
C565044,2011-08-31,17:02:00,12931,22191,-318
C565044,2011-08-31,17:02:00,12931,21731,-126
C565044,2011-08-31,17:02:00,12931,21479,-144
C565044,2011-08-31,17:02:00,12931,20829,-113
C565044,2011-08-31,17:02:00,12931,11001,-180
C565050,2011-08-31,17:10:00,12381,85159B,-1
C565050,2011-08-31,17:10:00,12381,23198,-10
C565050,2011-08-31,17:10:00,12381,23243,-2
C565050,2011-08-31,17:10:00,12381,21791,-12
C565075,2011-08-31,17:25:00,13408,D,-1
C565075,2011-08-31,17:25:00,13408,D,-1
C565077,2011-08-31,17:31:00,17451,23196,-3
C565077,2011-08-31,17:31:00,17451,22189,-1
C565077,2011-08-31,17:31:00,17451,23239,-1
C565077,2011-08-31,17:31:00,17451,23197,-12
C565078,2011-08-31,17:45:00,16422,D,-1
C565085,2011-09-01,09:40:00,12474,23079,-2
C565089,2011-09-01,10:27:00,12645,22553,-12
C565140,2011-09-01,12:56:00,17841,22326,-1
C565140,2011-09-01,12:56:00,17841,20725,-1
C565140,2011-09-01,12:56:00,17841,22429,-1
C565215,2011-09-01,17:22:00,16474,21581,-12
C565227,2011-09-02,09:06:00,12708,85053,-1
C565229,2011-09-02,09:12:00,17450,POST,-1
C565237,2011-09-02,09:47:00,14299,85123A,-8
C565237,2011-09-02,09:47:00,14299,22720,-1
C565237,2011-09-02,09:47:00,14299,23245,-2
C565237,2011-09-02,09:47:00,14299,23243,-1
